SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MissingIncome,DebtBurden,IncomePerDependent,TotalLatePayments,CreditLinesPerAge,HighUtilization,LogIncome,LogDebtBurden,Utilization_x_Late,Cluster,PD,RiskBucket,Score,Strategy,EL
0,0.031039321,81,0,0.011836914,2280.0,3,0,0,0,0.0,0,26.98816392,2280.0,0,0.036585365853658534,0,7.732369222284388,3.3317817036622692,0.0,0,0.007982065080138784,Low Risk,841,Premium - Increase Limit + Lower Interest,11.973097620208177
0,0.165977203,49,0,0.487172706,3780.0,9,0,1,0,2.0,0,1841.51282868,1260.0,0,0.18,0,8.237743803890933,7.518885586687828,0.0,0,0.022243176380014662,Low Risk,789,Premium - Increase Limit + Lower Interest,100.09429371006598
0,0.177512447,67,0,0.497113083,7100.0,25,0,3,0,1.0,0,3529.5028893,3550.0,0,0.36764705882352944,0,8.867990898182093,8.169195601338732,0.0,0,0.01631292733446353,Low Risk,804,Premium - Increase Limit + Lower Interest,203.91159168079415
0,0.006705751,69,0,0.166483063,7261.0,5,0,2,0,0.0,0,1208.833520443,7261.0,0,0.07142857142857142,0,8.89041055197428,7.098238042714165,0.0,0,0.0067836385795141865,Low Risk,849,Premium - Increase Limit + Lower Interest,16.959096448785466
0,0.043102995,43,0,2810.0,5400.0,6,0,1,0,0.0,1,15174000.0,5400.0,0,0.13636363636363635,0,8.594339400592892,16.535094060782356,0.0,0,0.011847202971113196,Low Risk,821,Premium - Increase Limit + Lower Interest,35.54160891333959
0,0.232688366,41,0,2186.0,0.0,5,0,1,0,0.0,0,0.0,0.0,0,0.11904761904761904,0,0.0,0.0,0.0,0,0.013975943478847624,Low Risk,812,Premium - Increase Limit + Lower Interest,34.93985869711906
0,0.004138572,42,1,2209.0,5400.0,20,0,1,0,3.0,1,11928600.0,1350.0,1,0.46511627906976744,0,8.594339400592892,16.294449519804616,0.004138572,0,0.07757631701489895,Low Risk,723,Low Risk - Standard Terms,775.7631701489895
0,0.021404605,34,0,0.571584401,11000.0,11,0,3,0,0.0,0,6287.428411,11000.0,0,0.3142857142857143,0,9.305741456739435,8.746466463308552,0.0,0,0.024662481803919983,Low Risk,783,Premium - Increase Limit + Lower Interest,135.6436499215599
0,0.221250481,73,3,0.389370933,3687.0,8,0,0,0,0.0,0,1435.610629971,3687.0,3,0.10810810810810811,0,8.212839584676484,7.270041889008425,0.663751443,0,0.14582227672536208,Medium Risk,688,Low Risk - Standard Terms,583.2891069014483
0,1.209302326,49,0,10.0,5400.0,1,0,0,0,0.0,1,54000.0,5400.0,0,0.02,1,8.594339400592892,10.896757843893464,0.0,0,0.14983564606317268,Medium Risk,686,Low Risk - Standard Terms,104.88495224422087
0,0.006224589,69,0,0.253087493,5748.0,8,0,1,0,0.0,0,1454.746909764,5748.0,0,0.11428571428571428,0,8.656781205623291,7.283274387935653,0.0,0,0.007063639002345879,Low Risk,847,Premium - Increase Limit + Lower Interest,28.254556009383514
0,0.9999999,32,0,0.078588613,3740.0,1,0,0,0,0.0,0,293.92141262,3740.0,0,0.030303030303030304,1,8.227108234348146,5.686708922951292,0.0,0,0.08821432040587547,Low Risk,716,Low Risk - Standard Terms,61.750024284112826
0,0.048073798,74,0,0.071315372,4416.0,2,0,0,0,0.0,0,314.928682752,4416.0,0,0.02666666666666667,0,8.393216011596527,5.755516500621987,0.0,0,0.007707781811984178,Low Risk,842,Premium - Increase Limit + Lower Interest,7.707781811984178
0,0.08423334,56,0,0.243399469,6400.0,14,0,1,0,1.0,0,1557.7566016,3200.0,0,0.24561403508771928,0,8.764209507142004,7.35164373217373,0.0,0,0.013941029350009305,Low Risk,812,Premium - Increase Limit + Lower Interest,97.58720545006514
0,0.519931802,67,0,0.261601456,2197.0,5,0,0,0,0.0,0,574.738398832,2197.0,0,0.07352941176470588,0,7.6953031349635665,6.3556533888356075,0.0,0,0.02833770057325837,Low Risk,776,Premium - Increase Limit + Lower Interest,85.01310171977512
0,0.245528275,81,0,0.15133438,3184.0,3,0,0,0,0.0,0,481.84866592,3184.0,0,0.036585365853658534,0,8.066207568006265,6.179703283480665,0.0,0,0.012773105861640686,Low Risk,817,Premium - Increase Limit + Lower Interest,19.159658792461027
0,0.010199709,86,0,0.252279635,4605.0,11,0,1,0,0.0,0,1161.747719175,4605.0,0,0.12643678160919541,0,8.43511508038063,7.0585412065241275,0.0,0,0.00964461681801455,Low Risk,831,Premium - Increase Limit + Lower Interest,53.04539249908002
0,0.611391151,79,0,0.420574337,2750.0,15,0,0,0,1.0,0,1156.57942675,1375.0,0,0.1875,0,7.919719760924575,7.05408640282866,0.0,0,0.05019574110550811,Low Risk,747,Low Risk - Standard Terms,451.761669949573
0,0.327198957,30,0,0.204819277,5394.0,3,0,0,0,2.0,0,1104.795180138,1798.0,0,0.0967741935483871,0,8.593227877692234,7.008319975183897,0.0,0,0.02783205940259254,Low Risk,777,Premium - Increase Limit + Lower Interest,41.74808910388881
0,0.079293011,69,0,0.203197868,1500.0,2,0,0,0,0.0,0,304.796802,1500.0,0,0.02857142857142857,0,7.313886831633462,5.722920835624713,0.0,0,0.008636637206022951,Low Risk,837,Premium - Increase Limit + Lower Interest,8.636637206022952
0,0.54102849,46,0,0.176260534,7000.0,8,0,1,0,4.0,0,1233.823738,1400.0,0,0.1702127659574468,0,8.853808274977197,7.118683516609079,0.0,0,0.04194184386691804,Low Risk,756,Premium - Increase Limit + Lower Interest,201.32085056120658
0,0.229096363,34,0,0.054800575,9050.0,3,0,0,0,3.0,0,495.94520374999996,2262.5,0,0.08571428571428572,0,9.11063052782717,6.2084797659940625,0.0,0,0.022163769518321115,Low Risk,789,Premium - Increase Limit + Lower Interest,33.24565427748167
0,0.031093837,51,0,785.0,5400.0,3,0,1,0,0.0,1,4239000.0,5400.0,0,0.057692307692307696,0,8.594339400592892,15.25983818623944,0.0,0,0.01137201048065318,Low Risk,823,Premium - Increase Limit + Lower Interest,17.05801572097977
0,0.164489534,48,0,0.625916544,7500.0,10,0,1,0,2.0,0,4694.37408,2500.0,0,0.20408163265306123,0,8.922791623969637,8.45433306471971,0.0,0,0.022728772448958216,Low Risk,788,Premium - Increase Limit + Lower Interest,113.64386224479108
0,0.65391976,56,0,0.432160194,8239.0,11,0,2,0,0.0,0,3560.567838366,8239.0,0,0.19298245614035087,0,9.016755622903517,8.177956130932076,0.0,0,0.04325113999801386,Low Risk,754,Premium - Increase Limit + Lower Interest,285.4575239868915
0,0.116782278,44,0,2001.0,5400.0,13,0,1,1,1.0,1,10805400.0,2700.0,1,0.28888888888888886,0,8.594339400592892,16.195556659682413,0.116782278,0,0.047292326404807884,Low Risk,750,Premium - Increase Limit + Lower Interest,307.40012163125124
0,0.449394869,51,0,0.674358501,5416.0,14,0,3,0,2.0,0,3652.3256414160005,1805.3333333333333,0,0.2692307692307692,0,8.597297435657898,8.203393166379856,0.0,0,0.057773590241302,Low Risk,739,Low Risk - Standard Terms,404.415131689114
0,0.085249728,34,0,0.627364028,7666.0,11,0,2,0,0.0,0,4809.372638648,7666.0,0,0.3142857142857143,0,8.944680683558895,8.478529831751425,0.0,0,0.021750015613618518,Low Risk,790,Premium - Increase Limit + Lower Interest,119.62508587490186
0,0.011423107,58,0,0.168232558,21499.0,13,0,2,0,2.0,0,3616.831764442,7166.333333333333,0,0.22033898305084745,0,9.975808214115753,8.193630165272664,0.0,0,0.009478421314959849,Low Risk,832,Premium - Increase Limit + Lower Interest,61.60973854723902
0,0.007909158,89,0,0.000774144,5166.0,2,0,0,0,0.0,0,3.999227904,5166.0,0,0.022222222222222223,0,8.550047528287184,1.6092834813102281,0.0,0,0.007514966466173168,Low Risk,844,Premium - Increase Limit + Lower Interest,7.514966466173168
0,0.497635623,72,3,0.347034645,5108.0,14,0,1,1,0.0,0,1772.65296666,5108.0,4,0.1917808219178082,0,8.538758969330798,7.48079652178266,1.990542492,0,0.19838765191116559,Medium Risk,669,Low Risk - Standard Terms,1388.713563378159
0,0.086431075,68,0,207.0,5400.0,8,0,0,0,0.0,1,1117800.0,5400.0,0,0.11594202898550725,0,8.594339400592892,13.926873920431756,0.0,0,0.007817442006126383,Low Risk,842,Premium - Increase Limit + Lower Interest,31.269768024505534
0,0.0,57,0,0.0,7901.0,3,0,0,0,0.0,0,0.0,7901.0,0,0.05172413793103448,0,8.974871170971337,0.0,0.0,0,0.008879338679634937,Low Risk,835,Premium - Increase Limit + Lower Interest,13.319008019452406
0,0.616923765,40,0,43843.0,5400.0,14,0,1,0,0.0,1,236752200.0,5400.0,0,0.34146341463414637,0,8.594339400592892,19.282524586713752,0.0,0,0.15499223026171,Medium Risk,684,Low Risk - Standard Terms,1301.934734198364
0,0.10848192,61,0,0.751006711,1489.0,4,0,2,0,0.0,0,1118.2489926790001,1489.0,0,0.06451612903225806,0,7.306531398939505,7.020413197124244,0.0,0,0.010632342692803607,Low Risk,826,Premium - Increase Limit + Lower Interest,21.264685385607216
0,0.018892813,34,0,0.369651522,6800.0,8,0,2,0,0.0,0,2513.6303496,6800.0,0,0.22857142857142856,0,8.824824939175638,7.829881093441214,0.0,0,0.012890356381274134,Low Risk,816,Premium - Increase Limit + Lower Interest,51.56142552509654
0,0.069148271,63,0,0.321077246,6200.0,19,0,1,0,1.0,0,1990.6789251999999,3100.0,0,0.296875,0,8.732465848349879,7.5967332430247945,0.0,0,0.013033565137716762,Low Risk,816,Premium - Increase Limit + Lower Interest,123.81886880830923
0,0.0,51,0,1579.0,5400.0,4,0,2,0,0.0,1,8526600.0,5400.0,0,0.07692307692307693,0,8.594339400592892,15.958701364088043,0.0,0,0.011333580866827838,Low Risk,823,Premium - Increase Limit + Lower Interest,22.667161733655675
0,0.304303797,41,0,0.311334133,9166.0,10,0,2,0,2.0,0,2853.688663078,3055.3333333333335,0,0.23809523809523808,0,9.123365357961776,7.956718066433776,0.0,0,0.02601382011744862,Low Risk,781,Premium - Increase Limit + Lower Interest,130.0691005872431
0,0.035643078,27,0,0.368850492,4166.0,9,0,1,0,0.0,0,1536.631149672,4166.0,0,0.32142857142857145,0,8.334951631422454,7.337998296642459,0.0,0,0.021410568147225147,Low Risk,791,Premium - Increase Limit + Lower Interest,96.34755666251316
0,0.317771061,48,0,0.253143463,6600.0,17,0,1,0,1.0,0,1670.7468558,3300.0,0,0.3469387755102041,0,8.79497643168877,7.421624380148709,0.0,0,0.03384111185214217,Low Risk,767,Premium - Increase Limit + Lower Interest,287.64945074320843
0,0.230381322,47,0,2737.0,5400.0,9,0,3,0,0.0,1,14779800.0,5400.0,0,0.1875,0,8.594339400592892,16.508772009252958,0.0,0,0.021036929214187,Low Risk,792,Premium - Increase Limit + Lower Interest,94.6661814638415
0,0.854626002,61,0,0.821029828,6000.0,21,0,2,0,0.0,0,4926.178968,6000.0,0,0.3387096774193548,1,8.699681400989514,8.502521885813634,0.0,0,0.09162600025987769,Low Risk,714,Low Risk - Standard Terms,1346.902203820202
0,0.060791732,64,0,0.139513218,8586.0,8,0,1,0,0.0,0,1197.860489748,8586.0,0,0.12307692307692308,0,9.058004710672485,7.089126792751432,0.0,0,0.007084388338330265,Low Risk,847,Premium - Increase Limit + Lower Interest,28.337553353321063
0,0.9999999,28,0,0.221467391,2943.0,1,0,0,0,0.0,0,651.778531713,2943.0,0,0.034482758620689655,1,7.987524479848767,6.481237916640069,0.0,0,0.09073899435217432,Low Risk,715,Low Risk - Standard Terms,63.51729604652202
0,0.9999999,39,0,0.074168333,5500.0,3,1,0,0,1.0,0,407.9258315,2750.0,1,0.075,1,8.612685172875459,6.013533798522726,0.9999999,0,0.25217654777426685,Medium Risk,654,Approve with High Interest + Low Limit,529.5707503259604
0,0.036136134,65,0,0.012158055,6250.0,6,0,0,0,1.0,0,75.98784375,3125.0,0,0.09090909090909091,0,8.740496729931813,4.343647536013747,0.0,0,0.006937440189966748,Low Risk,848,Premium - Increase Limit + Lower Interest,20.812320569900244
0,0.394904204,32,0,4.884368308,1400.0,8,0,3,0,1.0,0,6838.1156312,700.0,0,0.24242424242424243,0,7.244941546337007,8.830413708573237,0.0,0,0.06642320859411806,Low Risk,732,Low Risk - Standard Terms,265.6928343764722
0,0.051881082,34,0,0.43091515,3900.0,7,0,1,0,3.0,0,1680.569085,975.0,0,0.2,0,8.268988209506656,7.427482615676815,0.0,0,0.016327748540565765,Low Risk,804,Premium - Increase Limit + Lower Interest,57.14711989198018
0,0.569167476,29,0,0.453109378,5000.0,12,0,1,0,0.0,0,2265.54689,5000.0,0,0.4,0,8.517393171418904,7.726012758452808,0.0,0,0.0675506417673112,Low Risk,731,Low Risk - Standard Terms,486.36462072464064
0,0.023861797,50,1,707.0,5400.0,17,0,0,0,0.0,1,3817800.0,5400.0,1,0.3333333333333333,0,8.594339400592892,15.15518516037986,0.023861797,0,0.06051610195398234,Low Risk,737,Low Risk - Standard Terms,514.3868666088499
0,0.059075408,72,0,0.422995781,6635.0,10,0,2,0,1.0,0,2806.577006935,3317.5,0,0.136986301369863,0,8.800264651310336,7.940077115242663,0.0,0,0.009345425376916513,Low Risk,833,Premium - Increase Limit + Lower Interest,46.72712688458257
0,0.268150646,55,0,3406.0,5400.0,7,0,2,0,1.0,1,18392400.0,2700.0,0,0.125,0,8.594339400592892,16.72744814814528,0.0,0,0.015019463626122729,Low Risk,809,Premium - Increase Limit + Lower Interest,52.56812269142955
0,0.000384468,52,0,545.0,5400.0,5,0,0,0,0.0,1,2943000.0,5400.0,0,0.09433962264150944,0,8.594339400592892,14.894940367004883,0.0,0,0.011963855849769387,Low Risk,820,Premium - Increase Limit + Lower Interest,29.90963962442347
0,0.9999999,23,0,0.0,5400.0,1,0,0,0,0.0,1,0.0,5400.0,0,0.041666666666666664,1,8.594339400592892,0.0,0.0,0,0.07151430964522733,Low Risk,728,Low Risk - Standard Terms,50.06001675165913
0,0.863470446,52,0,40.03096903,1000.0,10,0,0,0,0.0,0,40030.96903,1000.0,0,0.18867924528301888,1,6.90875477931522,10.597433639635243,0.0,0,0.14341067646095246,Medium Risk,689,Low Risk - Standard Terms,1003.8747352266672
0,0.9999999,26,0,0.13462669,1700.0,2,0,0,0,0.0,0,228.86537299999998,1700.0,0,0.07407407407407407,1,7.438971592395862,5.437493802765305,0.0,0,0.08838482852386664,Low Risk,716,Low Risk - Standard Terms,123.73875993341329
0,0.00819959,73,0,595.0,5400.0,2,0,1,0,0.0,1,3213000.0,5400.0,0,0.02702702702702703,0,8.594339400592892,14.982715949333553,0.0,0,0.007266323908486383,Low Risk,845,Premium - Increase Limit + Lower Interest,7.266323908486383
0,0.04519774,65,0,0.33863112,3900.0,3,0,2,0,0.0,0,1320.661368,3900.0,0,0.045454545454545456,0,8.268988209506656,7.1866448363133575,0.0,0,0.007826775176185387,Low Risk,842,Premium - Increase Limit + Lower Interest,11.74016276427808
0,0.625696469,50,3,0.55618104,4440.0,12,0,2,0,2.0,0,2469.4438176,1480.0,3,0.23529411764705882,0,8.398634855292102,7.81215309671979,1.877089407,0,0.2540839697505321,Medium Risk,653,Approve with High Interest + Low Limit,1829.404582203831
0,0.123375325,43,0,0.397283531,5300.0,9,0,2,0,3.0,0,2105.6027143,1325.0,0,0.20454545454545456,0,8.575650760987806,7.652831840875931,0.0,0,0.019376527396270653,Low Risk,796,Premium - Increase Limit + Lower Interest,87.19437328321794
0,0.282494112,54,1,0.405708282,5710.0,20,0,2,0,0.0,0,2316.59429022,5710.0,1,0.36363636363636365,0,8.650149418664864,7.748284982791422,0.282494112,0,0.06494473119176754,Low Risk,733,Low Risk - Standard Terms,649.4473119176754
0,0.348536115,68,0,0.221955609,5000.0,14,0,1,0,0.0,0,1109.778045,5000.0,0,0.2028985507246377,0,8.517393171418904,7.012815990203104,0.0,0,0.024346487844915943,Low Risk,784,Premium - Increase Limit + Lower Interest,170.4254149144116
0,0.078515888,71,0,622.0,5400.0,4,0,0,0,0.0,1,3358800.0,5400.0,0,0.05555555555555555,0,8.594339400592892,15.027094623016879,0.0,0,0.007599328085479662,Low Risk,843,Premium - Increase Limit + Lower Interest,15.198656170959325
0,0.366469275,33,0,0.038622129,2873.0,4,0,0,0,3.0,0,110.961376617,718.25,0,0.11764705882352941,0,7.96346006663897,4.718153960186167,0.0,0,0.03598246281635995,Low Risk,764,Premium - Increase Limit + Lower Interest,71.9649256327199
0,0.403305324,33,0,0.302261191,4333.0,7,0,2,0,2.0,0,1309.6977406029998,1444.3333333333333,0,0.20588235294117646,0,8.374246182096304,7.178314900814599,0.0,0,0.03741022854466338,Low Risk,762,Premium - Increase Limit + Lower Interest,130.93579990632182
0,0.538922156,38,1,0.108753316,4900.0,11,0,0,0,0.0,0,532.8912484,4900.0,1,0.28205128205128205,0,8.497194544909547,6.280192163538116,0.538922156,0,0.11662279167812635,Low Risk,701,Low Risk - Standard Terms,769.7104250756338
0,0.0,64,0,0.126830697,3413.0,8,0,0,0,1.0,0,432.87316886099995,1706.5,0,0.12307692307692308,0,8.135639903354386,6.072752253743197,0.0,0,0.008670760165431349,Low Risk,836,Premium - Increase Limit + Lower Interest,34.68304066172539
0,0.140673621,52,0,0.293582493,12200.0,14,0,1,0,1.0,0,3581.7064146,6100.0,0,0.2641509433962264,0,9.409273194575334,8.183873775516336,0.0,0,0.018297808312781823,Low Risk,799,Premium - Increase Limit + Lower Interest,128.08465818947278
0,0.982144133,47,1,0.795074559,4425.0,9,0,2,0,3.0,0,3518.204923575,1106.25,1,0.1875,1,8.395251520610994,8.165990369094397,0.982144133,0,0.2601884406579198,Medium Risk,652,Approve with High Interest + Low Limit,1639.1871761448945
0,0.006122044,68,0,0.382323535,5000.0,13,0,2,0,0.0,0,1911.617675,5000.0,0,0.18840579710144928,0,8.517393171418904,7.556228093219599,0.0,0,0.009964834953899724,Low Risk,829,Premium - Increase Limit + Lower Interest,64.7714272003482
0,0.0,40,0,0.0,5800.0,2,0,0,0,0.0,0,0.0,5800.0,0,0.04878048780487805,0,8.665785595466064,0.0,0.0,0,0.011374547794825416,Low Risk,823,Premium - Increase Limit + Lower Interest,11.374547794825416
0,0.024262571,35,0,0.568848758,3100.0,10,0,2,0,1.0,0,1763.4311498,1550.0,0,0.2777777777777778,0,8.03947991910045,7.4755836226884105,0.0,0,0.0213907580732665,Low Risk,791,Premium - Increase Limit + Lower Interest,106.9537903663325
0,0.0,51,0,0.339732054,5000.0,8,0,1,0,0.0,0,1698.66027,5000.0,0,0.15384615384615385,0,8.517393171418904,7.4381836688969285,0.0,0,0.013130899927579917,Low Risk,815,Premium - Increase Limit + Lower Interest,52.523599710319665
0,0.402752981,85,0,0.181048174,11333.0,16,0,0,0,1.0,0,2051.8189559420002,5666.5,0,0.18604651162790697,0,9.335562336729565,7.626969228007162,0.0,0,0.023767723409554447,Low Risk,785,Premium - Increase Limit + Lower Interest,190.14178727643556
0,0.042149246,55,0,0.065189048,2300.0,11,0,0,0,0.0,0,149.9348104,2300.0,0,0.19642857142857142,0,7.741099090035366,5.01684802439206,0.0,0,0.014908980067170478,Low Risk,809,Premium - Increase Limit + Lower Interest,81.99939036943763
0,0.749298602,66,0,1764.0,5400.0,5,0,1,0,0.0,1,9525600.0,5400.0,0,0.07462686567164178,0,8.594339400592892,16.06949357409936,0.0,0,0.02925303054712772,Low Risk,775,Premium - Increase Limit + Lower Interest,87.75909164138316
0,0.953463007,53,0,0.619147817,1900.0,10,0,0,0,1.0,0,1176.3808523,950.0,0,0.18518518518518517,1,7.550135342488429,7.0710476337644526,0.0,0,0.10578916481259915,Low Risk,706,Low Risk - Standard Terms,740.524153688194
0,0.04164546,74,0,0.249685195,5558.0,7,0,1,0,1.0,0,1387.75031381,2779.0,0,0.09333333333333334,0,8.62317351495347,7.236159566919611,0.0,0,0.007244958939567066,Low Risk,846,Premium - Increase Limit + Lower Interest,25.35735628848473
0,0.772287863,65,0,0.583640189,3801.0,13,0,2,0,1.0,0,2218.416358389,1900.5,0,0.19696969696969696,0,8.243282523048375,7.704999538675057,0.0,0,0.04987806763090267,Low Risk,747,Premium - Increase Limit + Lower Interest,389.0489275210408
0,0.009514332,74,0,0.125057683,2166.0,10,0,0,0,0.0,0,270.874941378,2166.0,0,0.13333333333333333,0,7.681099001536359,5.605342186221776,0.0,0,0.010543672652932478,Low Risk,827,Premium - Increase Limit + Lower Interest,52.718363264662386
0,0.086398766,89,0,0.320081918,8300.0,10,0,1,0,1.0,0,2656.6799194,4150.0,0,0.1111111111111111,0,9.024131268455035,7.885208810426744,0.0,0,0.008811910257687908,Low Risk,836,Premium - Increase Limit + Lower Interest,44.05955128843954
0,0.158100873,57,0,0.214729911,8200.0,8,0,1,0,3.0,0,1760.7852702,2050.0,0,0.13793103448275862,0,9.012011377036412,7.474082931986868,0.0,0,0.012911729655038225,Low Risk,816,Premium - Increase Limit + Lower Interest,51.6469186201529
0,0.003389716,47,1,0.373207926,10950.0,15,0,2,0,1.0,0,4086.6267897000002,5475.0,1,0.3125,0,9.301186055275759,8.315719833611283,0.003389716,0,0.04452799710498772,Low Risk,753,Premium - Increase Limit + Lower Interest,333.9599782874079
0,0.015771753,46,0,0.188958122,6900.0,4,0,1,0,1.0,0,1303.8110418,3450.0,0,0.0851063829787234,0,8.839421607620602,7.1738135137173495,0.0,0,0.01038141762145358,Low Risk,827,Premium - Increase Limit + Lower Interest,20.76283524290716
0,0.000699276,41,0,0.0,4583.0,4,0,0,0,0.0,0,0.0,4583.0,0,0.09523809523809523,0,8.430327258394575,0.0,0.0,0,0.011689190496743107,Low Risk,821,Premium - Increase Limit + Lower Interest,23.378380993486214
0,0.393830078,37,0,0.637470847,3858.0,8,0,1,0,1.0,0,2459.362527726,1929.0,0,0.21052631578947367,0,8.258163361537619,7.808063987062974,0.0,0,0.03824124103714689,Low Risk,761,Premium - Increase Limit + Lower Interest,152.96496414858757
0,0.841219201,60,0,0.867939229,7700.0,17,0,2,0,0.0,0,6683.1320633,7700.0,0,0.2786885245901639,1,8.94910546953925,8.807491647643973,0.0,0,0.09494303507670969,Low Risk,712,Low Risk - Standard Terms,1129.8221174128453
0,0.789012411,34,0,0.471173544,6833.0,11,0,2,0,1.0,0,3219.528826152,3416.5,0,0.3142857142857143,0,8.829665432675236,8.077300856778125,0.0,0,0.08423938092338314,Low Risk,719,Low Risk - Standard Terms,555.9799140943287
0,0.021956507,52,0,0.355888551,4270.0,3,0,1,0,2.0,0,1519.64411277,1423.3333333333333,0,0.05660377358490566,0,8.359603270841466,7.326889282481403,0.0,0,0.01208769778192047,Low Risk,820,Premium - Increase Limit + Lower Interest,18.131546672880706
0,0.227237413,40,0,0.434094318,6000.0,7,0,2,0,1.0,0,2604.565908,3000.0,0,0.17073170731707318,0,8.699681400989514,7.865405169749929,0.0,0,0.019033635972737467,Low Risk,797,Premium - Increase Limit + Lower Interest,66.61772590458114
0,0.971772304,32,1,0.481253605,5200.0,10,0,1,0,1.0,0,2502.5187459999997,2600.0,1,0.30303030303030304,1,8.556606193773073,7.825452519658882,0.971772304,0,0.25096455863987743,Medium Risk,654,Approve with High Interest + Low Limit,1756.7519104791418
0,0.035262736,64,0,0.679288848,4330.0,15,0,1,0,0.0,0,2941.32071184,4330.0,0,0.23076923076923078,0,8.373553741214627,7.98695390672244,0.0,0,0.01416094469125408,Low Risk,812,Premium - Increase Limit + Lower Interest,106.2070851844056
0,0.025748713,51,0,0.070704185,7000.0,3,0,0,0,2.0,0,494.929295,2333.3333333333335,0,0.057692307692307696,0,8.853808274977197,6.206433366160427,0.0,0,0.010360529312628507,Low Risk,827,Premium - Increase Limit + Lower Interest,15.54079396894276
1,0.9999999,58,1,444.0,5400.0,1,2,1,0,0.0,1,2397600.0,5400.0,3,0.01694915254237288,1,8.594339400592892,14.689979212068254,2.9999997,0,0.46124767060461686,High Risk,607,Decline / Collections,322.8733694232318
0,0.532873356,68,0,0.098578492,3235.0,2,0,0,0,0.0,0,318.90142162,3235.0,0,0.028985507246376812,0,8.082093278178382,5.7680128908968324,0.0,0,0.02833770057325837,Low Risk,776,Premium - Increase Limit + Lower Interest,34.005240687910046
0,0.200305518,61,0,0.284171076,9071.0,19,0,2,0,1.0,0,2577.715830396,4535.5,0,0.3064516129032258,0,9.112948025967533,7.855046813845322,0.0,0,0.0167331137443207,Low Risk,803,Premium - Increase Limit + Lower Interest,158.96458057104664
0,1.641196013,37,0,0.119063849,4400.0,4,1,0,2,2.0,0,523.8809356,1466.6666666666667,3,0.10526315789473684,1,8.38958706681109,6.263171447537701,4.923588039,0,0.49588817992699835,High Risk,600,Decline / Collections,1388.4869037955953
0,0.9999999,27,0,0.0,5400.0,2,0,0,0,0.0,1,0.0,5400.0,0,0.07142857142857142,1,8.594339400592892,0.0,0.0,0,0.06784793933222392,Low Risk,731,Low Risk - Standard Terms,94.9871150651135
0,0.000199987,67,0,686.0,5400.0,4,0,1,0,0.0,1,3704400.0,5400.0,0,0.058823529411764705,0,8.594339400592892,15.125032130227464,0.0,0,0.007266323908486383,Low Risk,845,Premium - Increase Limit + Lower Interest,14.532647816972766
0,0.32135679,56,0,1249.0,5400.0,9,0,1,0,1.0,1,6744600.0,2700.0,0,0.15789473684210525,0,8.594339400592892,15.724252890944694,0.0,0,0.022923289517506155,Low Risk,787,Premium - Increase Limit + Lower Interest,103.1548028287777
0,0.158936765,46,0,0.194805195,8700.0,11,0,2,0,1.0,0,1694.8051965,4350.0,0,0.23404255319148937,0,9.071193240566025,7.435912949200625,0.0,0,0.019077623571762674,Low Risk,796,Premium - Increase Limit + Lower Interest,104.92692964469471
0,0.893003344,48,0,0.295769079,10115.0,6,0,1,0,3.0,0,2991.704234085,2528.75,0,0.12244897959183673,1,9.221873607789856,8.003932683753254,0.0,0,0.05853517454622828,Low Risk,738,Low Risk - Standard Terms,245.84773309415877
0,0.05968851,76,0,0.282181539,10432.0,20,0,2,0,0.0,0,2943.7178148479998,10432.0,0,0.2597402597402597,0,9.25272913846797,7.9877682731070365,0.0,0,0.010911116162769859,Low Risk,825,Premium - Increase Limit + Lower Interest,109.11116162769859
0,0.093361904,39,0,0.023995201,5000.0,10,0,0,0,0.0,0,119.976005,5000.0,0,0.25,0,8.517393171418904,4.795592220146425,0.0,0,0.017147547120241247,Low Risk,802,Premium - Increase Limit + Lower Interest,85.73773560120624
0,0.247048297,55,0,1.255310287,2400.0,15,0,1,0,1.0,0,3012.7446888,1200.0,0,0.26785714285714285,0,7.783640596221253,8.010938667171141,0.0,0,0.03821627764819256,Low Risk,761,Premium - Increase Limit + Lower Interest,286.6220823614442
0,0.218781219,25,0,0.123211814,4333.0,2,0,0,0,0.0,0,533.876790062,4333.0,0,0.07692307692307693,0,8.374246182096304,6.282036421423599,0.0,0,0.0224703735280989,Low Risk,788,Premium - Increase Limit + Lower Interest,22.4703735280989
0,0.622399581,81,0,0.415411278,7500.0,10,0,1,0,0.0,0,3115.584585,7500.0,0,0.12195121951219512,0,8.922791623969637,8.044492996904179,0.0,0,0.03327333323914659,Low Risk,768,Premium - Increase Limit + Lower Interest,199.6399994348795
0,0.083879064,46,0,0.052649117,3000.0,4,0,0,0,3.0,0,157.947351,750.0,0,0.0851063829787234,0,8.006700845440367,5.0685730215998195,0.0,0,0.014288154977311732,Low Risk,811,Premium - Increase Limit + Lower Interest,28.576309954623465
0,0.9999999,27,0,0.098644746,4500.0,3,0,0,0,0.0,0,443.901357,4500.0,0,0.10714285714285714,1,8.412054873292933,6.0978525879309675,0.0,0,0.0797235422208786,Low Risk,722,Low Risk - Standard Terms,167.41943866384506
